ID,Value
23483089,Bone Marrow Cells
23483089,"Cell Transformation, Neoplastic"
23483089,Child
23483089,Chromosome Aberrations
23483089,Female
23483089,Gene Deletion
23483089,Humans
23483089,"In Situ Hybridization, Fluorescence"
23483089,Karyotyping
23483089,Myelodysplastic Syndromes
23483089,Precursor Cell Lymphoblastic Leukemia-Lymphoma
23483089,Retinoblastoma Protein
23483110,Aged
23483110,Angiolipoma
23483110,"Hernia, Inguinal"
23483110,Humans
23483110,Male
23483110,Myxoma
23483110,Spermatic Cord
23483110,"Tomography, X-Ray Computed"
23483110,"Ultrasonography, Doppler"
23483122,Adult
23483122,"Databases, Genetic"
23483122,Eurotiales
23483122,Humans
23483122,Lung
23483122,Male
23483122,Phylogeny
23483122,"RNA, Ribosomal, 28S"
23483122,"Sequence Analysis, DNA"
23483122,"Tomography, X-Ray Computed"
23483122,Tuberculosis
23483122,Tubulin
23483232,Adult
23483232,Combined Modality Therapy
23483232,Diffusion Magnetic Resonance Imaging
23483232,Female
23483232,Humans
23483232,"Infant, Newborn"
23483232,Kidney Neoplasms
23483232,Liver Neoplasms
23483232,"Nephroma, Mesoblastic"
23483232,Pregnancy
23483349,Adult
23483349,Anti-Bacterial Agents
23483349,Asians
23483349,Cefotaxime
23483349,China
23483349,"Drug Resistance, Bacterial"
23483349,"Dysentery, Bacillary"
23483349,"Electrophoresis, Gel, Pulsed-Field"
23483349,Escherichia coli
23483349,Feces
23483349,Female
23483349,Humans
23483349,Plasmids
23483349,Republic of Korea
23483349,Shigella sonnei
23483349,Travel
23483349,beta-Lactamases
23483615,Bronchoalveolar Lavage Fluid
23483615,Female
23483615,Humans
23483615,Lung
23483615,Lymphoma
23483615,Micrococcaceae
23483615,Middle Aged
23483615,Pneumonia
23483615,"Tomography, X-Ray Computed"
23483675,Asians
23483675,Brachydactyly
23483675,Child
23483675,DNA Mutational Analysis
23483675,Female
23483675,Fingers
23483675,Growth Differentiation Factor 5
23483675,Humans
23483675,Mutation
23483675,Republic of Korea
23483761,"Cystadenocarcinoma, Mucinous"
23483761,"Diagnosis, Differential"
23483761,Female
23483761,Fluorodeoxyglucose F18
23483761,Humans
23483761,Lung Neoplasms
23483761,Middle Aged
23483761,Multimodal Imaging
23483761,Positron-Emission Tomography
23483761,Radiopharmaceuticals
23483761,"Tomography, X-Ray Computed"
23484071,"Adjuvants, Immunologic"
23484071,Adult
23484071,"Aged, 80 and over"
23484071,Aminoquinolines
23484071,Female
23484071,Humans
23484071,Imiquimod
23484071,"Keratosis, Actinic"
23484071,Male
23484071,Middle Aged
23484071,Ointments
23484071,Skin
23484071,Time Factors
23486547,Aged
23486547,CD56 Antigen
23486547,"Carcinoma, Papillary, Follicular"
23486547,Galectin 3
23486547,Humans
23486547,Immunohistochemistry
23486547,Keratin-19
23486547,Lymph Nodes
23486547,Lymphatic Metastasis
23486547,Male
23486547,Thyroid Neoplasms
23486547,Thyroidectomy
23486547,"Tomography, X-Ray Computed"
23486652,Acupuncture
23486652,"Aged, 80 and over"
23486652,Anti-Bacterial Agents
23486652,"Aortic Aneurysm, Thoracic"
23486652,Aortitis
23486652,Cardiopulmonary Bypass
23486652,Female
23486652,Humans
23486652,Staphylococcus aureus
23486652,"Tomography, X-Ray Computed"
23486738,Adrenal Gland Neoplasms
23486738,Adrenal Glands
23486738,Fluorodeoxyglucose F18
23486738,Humans
23486738,Hyperaldosteronism
23486738,Hypertension
23486738,Hypokalemia
23486738,Male
23486738,Middle Aged
23486738,Multimodal Imaging
23486738,Positron-Emission Tomography
23486738,"Tomography, X-Ray Computed"
23487584,Azathioprine
23487584,Bone Marrow
23487584,Cyclophosphamide
23487584,"Drug Therapy, Combination"
23487584,Female
23487584,Humans
23487584,Immunosuppressive Agents
23487584,"Infusions, Intravenous"
23487584,"Lupus Erythematosus, Systemic"
23487584,Middle Aged
23487584,Mycophenolic Acid
23487584,Platelet Count
23487584,Thrombocytopenia
23487584,Young Adult
23487585,"Antibiotics, Antineoplastic"
23487585,Dactinomycin
23487585,Desmin
23487585,Humans
23487585,Immunohistochemistry
23487585,Lung Neoplasms
23487585,Male
23487585,Mediastinal Neoplasms
23487585,Middle Aged
23487585,"Neoplasms, Germ Cell and Embryonal"
23487585,"Rhabdomyosarcoma, Embryonal"
23487585,Teratoma
23487585,"Tomography, X-Ray Computed"
23487816,Adenocarcinoma
23487816,Adenocarcinoma of Lung
23487816,Aged
23487816,Ataxia
23487816,Brain
23487816,Dementia
23487816,"Diagnosis, Differential"
23487816,Disease Progression
23487816,Electroencephalography
23487816,Humans
23487816,Hydrocephalus
23487816,Lung Neoplasms
23487816,Magnetic Resonance Imaging
23487816,Male
23487816,Meningitis
23493066,Adolescent
23493066,Adrenergic Uptake Inhibitors
23493066,Atomoxetine Hydrochloride
23493066,Attention Deficit Disorder with Hyperactivity
23493066,DNA Mutational Analysis
23493066,Genetic Predisposition to Disease
23493066,Humans
23493066,Male
23493066,Mutation
23493066,Obesity
23493066,Phenotype
23493066,Propylamines
23493066,"Receptor, Melanocortin, Type 4"
23493066,Risk Reduction Behavior
23493066,Treatment Outcome
23493066,Weight Loss
23496844,"Antineoplastic Agents, Alkylating"
23496844,Brain Neoplasms
23496844,"Chemoradiotherapy, Adjuvant"
23496844,Combined Modality Therapy
23496844,Dacarbazine
23496844,Female
23496844,Glioblastoma
23496844,Humans
23496844,Meningeal Neoplasms
23496844,Middle Aged
23496844,Muscle Weakness
23496844,Prognosis
23496844,Reoperation
23496844,Spinal Cord Neoplasms
23496844,Temozolomide
23496879,Adult
23496879,"Arthritis, Rheumatoid"
23496879,"Bone Diseases, Infectious"
23496879,Cryptococcosis
23496879,Female
23496879,Humans
23496879,Lumbar Vertebrae
23496879,Magnetic Resonance Imaging
23496879,"Scleroderma, Systemic"
23496879,"Tomography, Emission-Computed, Single-Photon"
23496879,"Tomography, X-Ray Computed"
23496908,Adult
23496908,Aged
23496908,Alleles
23496908,Female
23496908,Frameshift Mutation
23496908,Humans
23496908,Male
23496908,Middle Aged
23496908,Mosaicism
23496908,Pedigree
23496908,"Polycystic Kidney, Autosomal Dominant"
23496908,TRPP Cation Channels
23496917,Body Mass Index
23496917,Child
23496917,"Child, Preschool"
23496917,Female
23496917,Hong Kong
23496917,Humans
23496917,Male
23496917,Obesity
23496917,Overweight
23496917,Quality of Life
23496917,Socioeconomic Factors
23496917,Surveys and Questionnaires
23496933,Benzamides
23496933,Dermatofibrosarcoma
23496933,Humans
23496933,Imatinib Mesylate
23496933,Male
23496933,Middle Aged
23496933,"Neoplasm Recurrence, Local"
23496933,Piperazines
23496933,Protein Kinase Inhibitors
23496933,Pyrimidines
23496933,Skin Neoplasms
23496933,Treatment Outcome
23496970,Antimalarials
23496970,Humans
23496970,Malaria
23496970,Malaysia
23496970,Male
23496970,Microscopy
23496970,Middle Aged
23496970,Molecular Sequence Data
23496970,Parasitemia
23496970,Plasmodium knowlesi
23496970,Polymerase Chain Reaction
23496970,"Sequence Analysis, DNA"
23496970,Treatment Outcome
23497001,Antifungal Agents
23497001,Child
23497001,Fibula
23497001,Histoplasma
23497001,Histoplasmosis
23497001,Humans
23497001,Immunocompetence
23497001,Male
23497001,Osteomyelitis
23497001,Pyrimidines
23497001,Radiography
23497001,Triazoles
23497001,Voriconazole
23497062,"Diagnosis, Differential"
23497062,Female
23497062,"Histiocytosis, Sinus"
23497062,Humans
23497062,Lymphatic Diseases
23497062,Middle Aged
23497062,Prognosis
23497062,Sarcoma
23497062,Soft Tissue Neoplasms
23497126,Adrenal Cortex Hormones
23497126,Aged
23497126,"Aged, 80 and over"
23497126,Amyloid beta-Peptides
23497126,Antibodies
23497126,Biopsy
23497126,Brain
23497126,Cell Count
23497126,Cerebral Amyloid Angiopathy
23497126,Female
23497126,Humans
23497126,Inflammation
23497126,Interleukin-8
23497126,Magnetic Resonance Imaging
23497126,Peptide Fragments
23497126,Polymerase Chain Reaction
23497155,Adenocarcinoma
23497155,Aged
23497155,Colonic Neoplasms
23497155,Humans
23497155,Male
23497155,"Neoplasms, Multiple Primary"
23497155,Prognosis
23497155,Rectal Neoplasms
23497155,"Tomography, X-Ray Computed"
23497214,Adult
23497214,"Diagnosis, Differential"
23497214,Humans
23497214,"Lymphoma, T-Cell, Peripheral"
23497214,Male
23497214,Prognosis
23497214,Testicular Neoplasms
23497239,Angiolipoma
23497239,Colonic Neoplasms
23497239,Colonoscopy
23497239,Gastrointestinal Hemorrhage
23497239,Humans
23497239,Intussusception
23497239,Male
23497239,Middle Aged
23497239,Prognosis
23497239,Review Literature as Topic
23497310,Adult
23497310,Anti-Inflammatory Agents
23497310,Antiviral Agents
23497310,"Diagnosis, Differential"
23497310,Diplopia
23497310,Herpes Zoster
23497310,"Herpesvirus 3, Human"
23497310,Humans
23497310,Male
23497310,Molecular Diagnostic Techniques
23497310,Trochlear Nerve Diseases
23497322,Adult
23497322,Bone Neoplasms
23497322,Combined Modality Therapy
23497322,Curettage
23497322,"Embolization, Therapeutic"
23497322,Female
23497322,Giant Cell Tumor of Bone
23497322,Humans
23497322,Sacroiliac Joint
23497322,"Tomography, X-Ray Computed"
23497322,Treatment Outcome
23497351,Adult
23497351,"Biomarkers, Tumor"
23497351,Humans
23497351,Immunohistochemistry
23497351,Liposarcoma
23497351,Magnetic Resonance Imaging
23497351,Male
23497351,Pharyngeal Neoplasms
23497351,Predictive Value of Tests
23497351,"Tomography, X-Ray Computed"
23497351,Treatment Outcome
23497362,Humans
23497362,Lung Neoplasms
23497362,Male
23497362,Middle Aged
23497362,"Neoplasms, Second Primary"
23497362,Pneumonectomy
23497362,Spirometry
23497362,"Tomography, X-Ray Computed"
23497411,Adult
23497411,Anthelmintics
23497411,Antipsychotic Agents
23497411,Bipolar Disorder
23497411,Filariasis
23497411,Humans
23497411,Male
23497411,"Remission, Spontaneous"
23497454,Aged
23497454,Hemangiosarcoma
23497454,Humans
23497454,Male
23497454,Prognosis
23497454,"Rupture, Spontaneous"
23497454,Splenic Neoplasms
23497454,Splenic Rupture
23497466,Adult
23497466,Cavernous Sinus
23497466,Cavernous Sinus Thrombosis
23497466,"Dilatation, Pathologic"
23497466,Endoscopy
23497466,Female
23497466,Humans
23497466,Magnetic Resonance Imaging
23497466,Otorhinolaryngologic Surgical Procedures
23497466,Sphenoid Sinus
23497466,Sphenoid Sinusitis
23497466,"Tomography, X-Ray Computed"
23497477,Aged
23497477,Asymptomatic Diseases
23497477,"Carcinoma, Squamous Cell"
23497477,Diagnostic Errors
23497477,Humans
23497477,Male
23497477,Mesothelioma
23497477,Pleural Neoplasms
23497531,Animals
23497531,Brazil
23497531,Disseminated Intravascular Coagulation
23497531,Dog Diseases
23497531,Dogs
23497531,Leishmania infantum
23497531,"Leishmaniasis, Visceral"
23497531,Male
23497578,Aortic Arch Syndromes
23497578,Cardiac Surgical Procedures
23497578,Child
23497578,Coronary Angiography
23497578,Female
23497578,Humans
23497578,Infant
23497578,Male
23497578,Tetralogy of Fallot
23497578,"Tomography, X-Ray Computed"
23497592,"Diagnosis, Differential"
23497592,Fluorodeoxyglucose F18
23497592,Humans
23497592,Male
23497592,Middle Aged
23497592,Positron-Emission Tomography
23497592,Pulmonary Artery
23497592,Radiopharmaceuticals
23497592,Sarcoma
23497592,Tunica Intima
23497592,Vascular Neoplasms
23497597,Adenocarcinoma
23497597,Brain Neoplasms
23497597,"Diagnosis, Differential"
23497597,Humans
23497597,Lung Neoplasms
23497597,Male
23497597,Middle Aged
23497597,"Neoplasm Recurrence, Local"
23497597,"Neoplasms, Radiation-Induced"
23497597,Positron-Emission Tomography
23497597,Radiosurgery
23497600,Adult
23497600,Breast
23497600,Female
23497600,"Fibromatosis, Aggressive"
23497600,Histocytochemistry
23497600,Humans
23497600,"Neoplasm Recurrence, Local"
23497600,Thoracic Neoplasms
23497600,Thoracic Wall
23497626,Adult
23497626,"Diagnosis, Differential"
23497626,Female
23497626,Granulomatous Mastitis
23497626,Humans
23497626,Pregnancy
23497626,Pregnancy Complications
23497665,Adult
23497665,Castleman Disease
23497665,Female
23497665,Humans
23497665,"Ultrasonography, Doppler, Color"
23497665,Uncertainty
23497736,Adipose Tissue
23497736,Female
23497736,Humans
23497736,Lip
23497736,Middle Aged
23497736,"Surgery, Plastic"
23497736,"Transplantation, Autologous"
20380734,"Accidents, Traffic"
20380734,"Aorta, Thoracic"
20380734,Aortography
20380734,Cardiopulmonary Bypass
20380734,"Diagnosis, Differential"
20380734,Ductus Arteriosus
20380734,False Positive Reactions
20380734,Humans
20380734,Male
20380734,Middle Aged
20380734,Thoracotomy
20380734,"Tomography, X-Ray Computed"
20380744,Ataxia Telangiectasia
20380744,"Child, Preschool"
20380744,"Diagnosis, Differential"
20380744,Disease Progression
20380744,Granuloma
20380744,Humans
20380744,Male
20380744,Severe Combined Immunodeficiency
20380744,Skin Diseases
20384987,Child
20384987,Female
20384987,Humans
20384987,Liver Cirrhosis
20384987,Splenomegaly
20384987,Thrombocytopenia
20386879,Abdomen
20386879,Clitoris
20386879,Electric Stimulation Therapy
20386879,Female
20386879,Humans
20386879,Hysterectomy
20386879,Lumbosacral Plexus
20386879,Middle Aged
20386879,Neuralgia
20388228,"Abnormalities, Multiple"
20388228,Adolescent
20388228,Female
20388228,"Hip Dislocation, Congenital"
20388228,Humans
20388228,Kidney Diseases
20388228,Lung Diseases
20388228,Radiography
20388228,Syndrome
20398354,Cardiopulmonary Resuscitation
20398354,Heart Massage
20398354,Humans
20398354,Male
20398354,Middle Aged
20398354,Norway
20398354,"Outcome Assessment, Health Care"
20398354,Time Factors
20398363,"Cardiomyopathy, Dilated"
20398363,Child
20398363,Congenital Disorders of Glycosylation
20398363,Glucosyltransferases
20398363,Humans
20398363,Male
20398363,Membrane Proteins
20398363,Mutation
20398372,Adult
20398372,CA-125 Antigen
20398372,"Diagnosis, Differential"
20398372,Female
20398372,Humans
20398372,Ovarian Cysts
20398372,Ovarian Neoplasms
20398372,Pelvic Inflammatory Disease
20398372,Teratoma
20398372,"Tomography, X-Ray Computed"
20398372,Young Adult
20398400,Antineoplastic Combined Chemotherapy Protocols
20398400,"Carcinoma, Neuroendocrine"
20398400,Combined Modality Therapy
20398400,Female
20398400,Humans
20398400,Lymphatic Metastasis
20398400,Magnetic Resonance Imaging
20398400,Middle Aged
20398400,Postoperative Care
20398400,Radiotherapy Dosage
20398400,Rectal Neoplasms
20398400,"Tomography, X-Ray Computed"
20398400,Treatment Outcome
20398419,Acrodermatitis
20398419,Acute Disease
20398419,Adult
20398419,Alkalosis
20398419,Crohn Disease
20398419,Deficiency Diseases
20398419,Digestive System Surgical Procedures
20398419,Gastrointestinal Transit
20398419,Humans
20398419,Lip
20398419,Male
20398419,Nose
20398419,Parenteral Nutrition
20398419,Recurrence
20398419,Renal Insufficiency
20398419,Severity of Illness Index
20398419,Zinc
20405107,Arthroscopy
20405107,Diagnostic Errors
20405107,Disease Progression
20405107,Female
20405107,Follow-Up Studies
20405107,Humans
20405107,Knee Injuries
20405107,Magnetic Resonance Imaging
20405107,Middle Aged
20405107,Pain Measurement
20405107,Posterior Cruciate Ligament
20405107,Pseudarthrosis
20405107,Reconstructive Surgical Procedures
20405107,Skiing
20405107,Tibial Fractures
20405107,"Tomography, X-Ray Computed"
20405107,Treatment Outcome
20406457,"Aortic Aneurysm, Thoracic"
20406457,Blood Vessel Prosthesis Implantation
20406457,Cardiovascular Surgical Procedures
20406457,Female
20406457,Humans
20406457,Middle Aged
20406457,Radiography
20406457,Takayasu Arteritis
20406459,Combined Modality Therapy
20406459,Endoscopy
20406459,Female
20406459,Humans
20406459,Laparoscopy
20406459,Middle Aged
20406459,Nephrectomy
20406459,Renal Veins
20406459,Thrombectomy
20406459,Treatment Outcome
20406459,Venous Thrombosis
26929808,Adult
26929808,Anterior Cruciate Ligament Reconstruction
26929808,Compartment Syndromes
26929808,Fasciotomy
26929808,Humans
26929808,Iatrogenic Disease
26929808,Male
26929808,Necrosis
26929808,Postoperative Complications
26929808,Republic of Korea
26929808,Tibia
26929808,Tibial Arteries
26929809,Adult
26929809,Arthroscopy
26929809,Compartment Syndromes
26929809,Humans
26929809,Knee Injuries
26929809,Male
26929809,Postoperative Complications
26929809,Turkey
26929809,"Wounds, Gunshot"
26929810,Adult
26929810,Ankle Joint
26929810,"Cartilage, Articular"
26929810,Female
26929810,Humans
26929810,Iatrogenic Disease
26929810,Male
26929810,Musculoskeletal Diseases
26929810,Orthopedic Procedures
26929810,Talus
26929810,Tibia
26929810,Young Adult
26929811,Adult
26929811,Bone Neoplasms
26929811,Female
26929811,Hip Joint
26929811,Humans
26929811,Ilium
26929811,Joint Diseases
26929811,Osteochondroma
26931145,Aged
26931145,"Arthroplasty, Replacement, Hip"
26931145,Bone Neoplasms
26931145,"Diagnosis, Differential"
26931145,Diaphyses
26931145,Femur
26931145,HLA-B27 Antigen
26931145,Humans
26931145,Male
26931145,Osteosarcoma
26931145,Postoperative Complications
26931145,Radiography
26931145,"Spondylitis, Ankylosing"
26931792,Anti-Bacterial Agents
26931792,Anti-Inflammatory Agents
26931792,Atlanto-Axial Joint
26931792,Humans
26931792,"Imaging, Three-Dimensional"
26931792,Infant
26931792,Joint Diseases
26931792,Joint Dislocations
26931792,Magnetic Resonance Imaging
26931792,Male
26931792,"Muscle Relaxants, Central"
26931792,Neck Pain
26931792,Ocular Motility Disorders
26931792,Orthodontic Brackets
26931792,Pharyngitis
26931792,Posture
26931792,"Tomography, X-Ray Computed"
26931792,Torticollis
26932148,Atrophy
26932148,"Biomarkers, Tumor"
26932148,Biopsy
26932148,Collagen Type I
26932148,"Collagen Type I, alpha 1 Chain"
26932148,Dermatofibrosarcoma
26932148,Female
26932148,Gene Rearrangement
26932148,Genetic Predisposition to Disease
26932148,Humans
26932148,Immunohistochemistry
26932148,Phenotype
26932148,Predictive Value of Tests
26932148,Proto-Oncogene Proteins c-sis
26932148,Reverse Transcriptase Polymerase Chain Reaction
26932148,Skin Neoplasms
26932148,Skin Transplantation
26932148,Treatment Outcome
26932148,Young Adult
26932181,"Abnormalities, Multiple"
26932181,Female
26932181,Fetal Death
26932181,Fetus
26932181,Humans
26932181,Malignant Hyperthermia
26932181,Mutation
26932181,Ryanodine Receptor Calcium Release Channel
26932181,Skin Abnormalities
26932814,Anti-Bacterial Agents
26932814,Cholecystectomy
26932814,Debridement
26932814,"Diabetes Mellitus, Type 2"
26932814,Emphysematous Cholecystitis
26932814,Escherichia coli Infections
26932814,Female
26932814,Humans
26932814,"Kidney Failure, Chronic"
